jornal	pagina	data	url	pdf_name	txt_name
1	99	2008-10-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=99&data=30/10/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=99&data=30%2F10%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=99&data=30%2F10%2F2008&captchafield=firistAccess.txt
2	33	2008-11-10	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=33&data=10/11/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=33&data=10%2F11%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=33&data=10%2F11%2F2008&captchafield=firistAccess.txt
2	3	2008-11-26	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=26/11/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=26%2F11%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=26%2F11%2F2008&captchafield=firistAccess.txt
2	46	2008-11-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=46&data=28/11/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=46&data=28%2F11%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=46&data=28%2F11%2F2008&captchafield=firistAccess.txt
2	4	2008-11-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=28/11/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=28%2F11%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=28%2F11%2F2008&captchafield=firistAccess.txt
3	12	2008-11-05	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=12&data=05/11/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=12&data=05%2F11%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=12&data=05%2F11%2F2008&captchafield=firistAccess.txt
3	12	2008-10-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=12&data=30/10/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=12&data=30%2F10%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=12&data=30%2F10%2F2008&captchafield=firistAccess.txt
3	73	2008-11-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=73&data=13/11/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=73&data=13%2F11%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=73&data=13%2F11%2F2008&captchafield=firistAccess.txt
3	89	2008-11-03	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=89&data=03/11/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=89&data=03%2F11%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=89&data=03%2F11%2F2008&captchafield=firistAccess.txt
3	141	2008-01-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=141&data=04/01/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=141&data=04%2F01%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=141&data=04%2F01%2F2008&captchafield=firistAccess.txt
1	57	2008-01-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=57&data=23/01/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=57&data=23%2F01%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=57&data=23%2F01%2F2008&captchafield=firistAccess.txt
1	58	2008-01-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=58&data=23/01/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=58&data=23%2F01%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=58&data=23%2F01%2F2008&captchafield=firistAccess.txt
1	59	2008-01-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=59&data=23/01/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=59&data=23%2F01%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=59&data=23%2F01%2F2008&captchafield=firistAccess.txt
2	2	2008-01-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=2&data=15/01/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=2&data=15%2F01%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=2&data=15%2F01%2F2008&captchafield=firistAccess.txt
2	3	2008-01-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=30/01/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=30%2F01%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=30%2F01%2F2008&captchafield=firistAccess.txt
3	128	2008-01-09	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=128&data=09/01/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=128&data=09%2F01%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=128&data=09%2F01%2F2008&captchafield=firistAccess.txt
3	229	2008-01-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=229&data=17/01/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=229&data=17%2F01%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=229&data=17%2F01%2F2008&captchafield=firistAccess.txt
3	230	2008-01-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=230&data=17/01/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=230&data=17%2F01%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=230&data=17%2F01%2F2008&captchafield=firistAccess.txt
3	67	2008-01-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=67&data=30/01/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=67&data=30%2F01%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=67&data=30%2F01%2F2008&captchafield=firistAccess.txt
3	78	2008-01-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=78&data=30/01/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=78&data=30%2F01%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=78&data=30%2F01%2F2008&captchafield=firistAccess.txt
1	106	2008-04-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=106&data=22/04/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=106&data=22%2F04%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=106&data=22%2F04%2F2008&captchafield=firistAccess.txt
1	107	2008-04-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=107&data=22/04/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=107&data=22%2F04%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=107&data=22%2F04%2F2008&captchafield=firistAccess.txt
1	108	2008-04-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=108&data=22/04/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=108&data=22%2F04%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=108&data=22%2F04%2F2008&captchafield=firistAccess.txt
2	11	2008-04-16	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=11&data=16/04/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=11&data=16%2F04%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=11&data=16%2F04%2F2008&captchafield=firistAccess.txt
2	3	2008-04-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=3&data=28/04/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=3&data=28%2F04%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=3&data=28%2F04%2F2008&captchafield=firistAccess.txt
2	4	2008-04-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=15/04/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=15%2F04%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=15%2F04%2F2008&captchafield=firistAccess.txt
2	7	2008-04-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=7&data=22/04/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=7&data=22%2F04%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=7&data=22%2F04%2F2008&captchafield=firistAccess.txt
3	102	2008-04-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=102&data=28/04/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=102&data=28%2F04%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=102&data=28%2F04%2F2008&captchafield=firistAccess.txt
3	10	2008-04-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=10&data=28/04/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=10&data=28%2F04%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=10&data=28%2F04%2F2008&captchafield=firistAccess.txt
3	7	2008-04-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=7&data=11/04/2008&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=7&data=11%2F04%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=7&data=11%2F04%2F2008&captchafield=firistAccess.txt
1	117	2008-02-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=117&data=29/02/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=117&data=29%2F02%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=117&data=29%2F02%2F2008&captchafield=firistAccess.txt
1	132	2008-02-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=132&data=29/02/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=132&data=29%2F02%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=132&data=29%2F02%2F2008&captchafield=firistAccess.txt
1	133	2008-02-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=133&data=29/02/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=133&data=29%2F02%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=133&data=29%2F02%2F2008&captchafield=firistAccess.txt
1	134	2008-02-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=134&data=29/02/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=134&data=29%2F02%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=134&data=29%2F02%2F2008&captchafield=firistAccess.txt
1	59	2008-03-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=59&data=17/03/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=59&data=17%2F03%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=59&data=17%2F03%2F2008&captchafield=firistAccess.txt
1	60	2008-03-17	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=60&data=17/03/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=60&data=17%2F03%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=60&data=17%2F03%2F2008&captchafield=firistAccess.txt
1	68	2008-03-03	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=68&data=03/03/2008&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=68&data=03%2F03%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=68&data=03%2F03%2F2008&captchafield=firistAccess.txt
2	23	2008-03-10	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=23&data=10/03/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=23&data=10%2F03%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=23&data=10%2F03%2F2008&captchafield=firistAccess.txt
2	32	2008-03-13	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=32&data=13/03/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=32&data=13%2F03%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=32&data=13%2F03%2F2008&captchafield=firistAccess.txt
2	4	2008-03-07	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=4&data=07/03/2008&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=4&data=07%2F03%2F2008&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=4&data=07%2F03%2F2008&captchafield=firistAccess.txt
1	126	2002-02-05	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=126&data=05/02/2002&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=126&data=05%2F02%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=126&data=05%2F02%2F2002&captchafield=firistAccess.txt
2	2	2002-02-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=2&pagina=2&data=20/02/2002&captchafield=firistAccess	INPDFViewer?jornal=2&pagina=2&data=20%2F02%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=2&pagina=2&data=20%2F02%2F2002&captchafield=firistAccess.txt
3	143	2002-01-31	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=143&data=31/01/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=143&data=31%2F01%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=143&data=31%2F01%2F2002&captchafield=firistAccess.txt
3	156	2002-02-08	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=156&data=08/02/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=156&data=08%2F02%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=156&data=08%2F02%2F2002&captchafield=firistAccess.txt
3	178	2002-01-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=178&data=30/01/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=178&data=30%2F01%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=178&data=30%2F01%2F2002&captchafield=firistAccess.txt
3	260	2002-01-29	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=260&data=29/01/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=260&data=29%2F01%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=260&data=29%2F01%2F2002&captchafield=firistAccess.txt
3	2	2002-01-30	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=2&data=30/01/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=2&data=30%2F01%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=2&data=30%2F01%2F2002&captchafield=firistAccess.txt
3	89	2002-02-15	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=89&data=15/02/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=89&data=15%2F02%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=89&data=15%2F02%2F2002&captchafield=firistAccess.txt
3	91	2002-02-07	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=91&data=07/02/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=91&data=07%2F02%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=91&data=07%2F02%2F2002&captchafield=firistAccess.txt
3	91	2002-02-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=91&data=18/02/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=91&data=18%2F02%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=91&data=18%2F02%2F2002&captchafield=firistAccess.txt
1	88	2002-12-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=88&data=04/12/2002&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=88&data=04%2F12%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=88&data=04%2F12%2F2002&captchafield=firistAccess.txt
3	112	2002-12-31	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=112&data=31/12/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=112&data=31%2F12%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=112&data=31%2F12%2F2002&captchafield=firistAccess.txt
3	126	2002-12-04	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=126&data=04/12/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=126&data=04%2F12%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=126&data=04%2F12%2F2002&captchafield=firistAccess.txt
3	126	2002-12-06	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=126&data=06/12/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=126&data=06%2F12%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=126&data=06%2F12%2F2002&captchafield=firistAccess.txt
3	144	2002-12-16	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=144&data=16/12/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=144&data=16%2F12%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=144&data=16%2F12%2F2002&captchafield=firistAccess.txt
3	145	2002-12-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=145&data=23/12/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=145&data=23%2F12%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=145&data=23%2F12%2F2002&captchafield=firistAccess.txt
3	149	2002-12-11	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=149&data=11/12/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=149&data=11%2F12%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=149&data=11%2F12%2F2002&captchafield=firistAccess.txt
3	1	2002-12-23	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=1&data=23/12/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=1&data=23%2F12%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=1&data=23%2F12%2F2002&captchafield=firistAccess.txt
3	315	2002-12-27	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=315&data=27/12/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=315&data=27%2F12%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=315&data=27%2F12%2F2002&captchafield=firistAccess.txt
3	90	2002-12-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=90&data=18/12/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=90&data=18%2F12%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=90&data=18%2F12%2F2002&captchafield=firistAccess.txt
1	44	2002-12-03	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=44&data=03/12/2002&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=44&data=03%2F12%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=44&data=03%2F12%2F2002&captchafield=firistAccess.txt
1	72	2002-11-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=72&data=18/11/2002&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=72&data=18%2F11%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=72&data=18%2F11%2F2002&captchafield=firistAccess.txt
1	73	2002-11-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=73&data=18/11/2002&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=73&data=18%2F11%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=73&data=18%2F11%2F2002&captchafield=firistAccess.txt
1	76	2002-11-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=1&pagina=76&data=18/11/2002&captchafield=firistAccess	INPDFViewer?jornal=1&pagina=76&data=18%2F11%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=1&pagina=76&data=18%2F11%2F2002&captchafield=firistAccess.txt
3	100	2002-11-20	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=100&data=20/11/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=100&data=20%2F11%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=100&data=20%2F11%2F2002&captchafield=firistAccess.txt
3	104	2002-11-25	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=104&data=25/11/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=104&data=25%2F11%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=104&data=25%2F11%2F2002&captchafield=firistAccess.txt
3	110	2002-11-18	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=110&data=18/11/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=110&data=18%2F11%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=110&data=18%2F11%2F2002&captchafield=firistAccess.txt
3	142	2002-11-22	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=142&data=22/11/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=142&data=22%2F11%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=142&data=22%2F11%2F2002&captchafield=firistAccess.txt
3	87	2002-11-21	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=87&data=21/11/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=87&data=21%2F11%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=87&data=21%2F11%2F2002&captchafield=firistAccess.txt
3	93	2002-11-28	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=93&data=28/11/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=93&data=28%2F11%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=93&data=28%2F11%2F2002&captchafield=firistAccess.txt
3	103	2002-07-01	http://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=3&pagina=103&data=01/07/2002&captchafield=firistAccess	INPDFViewer?jornal=3&pagina=103&data=01%2F07%2F2002&captchafield=firistAccess.pdf	INPDFViewer?jornal=3&pagina=103&data=01%2F07%2F2002&captchafield=firistAccess.txt
